44972.4,36392.7,-0.651147,-0.151381
30479,27191,-0.473397,2.3253
802978,606971,-0.779902,0.200783
987634,85269,-3.14067,-2.48546
63387.4,31979.1,-1.30274,-0.253451
51572.5,31132.2,1.0861,-1.23209
1.00737e+06,563718,-1.18241,-2.90471
142520,70188.4,1.32675,1.90633
55872.6,55253,-0.0945492,1.53787
35952.8,31479.5,-0.46511,-1.59128
437053,316767,-0.839672,-1.64205
262496,259459,0.00371627,-2.89282
74400.6,53414.8,0.84038,-1.8045
606333,579035,0.273083,1.31517
51642,51286.6,-0.00171102,2.17065
109493,32818.5,1.87225,-0.761778
856115,401965,-1.38752,1.17301
333439,320681,-0.177055,1.39142
442787,28734.6,-3.42677,2.44393
491042,364491,0.793556,0.636385
421281,188296,1.44285,-1.02508
749991,79579.6,2.9335,-2.41661
201198,44057.2,-2.19805,-2.01513
138699,26861.7,2.32418,-2.84795
659741,604499,-0.423699,2.14238
642191,352376,-1.20686,-1.82759
637118,621127,-0.216395,-0.0511092
145815,40132.9,-1.96103,1.96655
484601,33659.1,-3.35897,-3.00365
42726.2,31329.6,-0.819174,3.05763
439276,360418,-0.637179,0.264442
317268,211386,-0.960599,1.69121
54904.6,23910.1,1.46705,0.184467
340164,338264,0.0578668,-0.0567574
432686,267217,-1.06109,0.412274
2.38653e+06,168426,3.34298,0.999591
951676,741913,0.732335,1.4638
95883.6,73674.7,-0.748459,2.80072
70354.8,67895.8,0.239668,2.02868
289428,282424,0.135253,-1.651
1.16939e+06,123281,2.93994,1.49102
138428,101488,0.810343,2.18804
73856.4,72651.9,0.0058451,-0.805051
111380,68435.4,-1.05736,-0.499168
2.04296e+06,1.18831e+06,-1.13654,-0.774387
367620,356723,-0.237889,2.66863
106825,37521.8,1.70527,-2.7894
153997,31602.3,2.26573,-1.41798
1.70178e+06,1.61521e+06,0.262554,2.10032
689441,688605,0.0235685,-1.48679
3.07998e+06,750024,-2.09049,-0.791117
368956,238937,0.997513,-2.00345
494441,492881,0.0151027,-2.86642
216423,166453,-0.751142,0.163972
214127,94654.5,-1.45291,1.65831
59979.5,33482.1,-1.16425,-2.70968
138906,31797.1,2.15105,2.60932
443131,357918,0.669134,3.10935
699640,241009,1.72636,2.20631
31073.4,30775.6,-0.0079856,2.21299
159189,28664.6,-2.39891,-2.02158
670315,411060,1.06781,-1.27129
166658,122126,0.823317,0.601431
455449,91467.2,2.28786,1.92969
31914.2,28656.5,-0.422574,-0.707624
701674,628836,-0.470639,0.101822
317827,144571,-1.42305,1.33284
715858,653962,0.412217,-2.40638
300370,87354,-1.90442,1.24689
69582.7,37184.6,-1.23083,-2.07674
1.47058e+06,290708,-2.30352,1.8812
308641,285977,0.387655,-2.52094
149401,138793,-0.327695,2.92226
597882,576233,0.255735,0.700331
167971,69156.7,1.53172,-1.17553
707303,435748,1.06185,-2.82993
319705,234856,-0.824008,1.97328
542146,415940,0.753175,-1.31956
272761,270380,-0.0731878,-1.0977
97036.4,92994.8,-0.141133,-0.466724
178024,25857.6,2.61619,0.560415
313887,233644,0.793024,2.87453
552236,202542,-1.66022,1.66009
170439,143456,-0.589325,-2.97369
85411.3,64143,0.770319,1.85075
1.10328e+06,54652.9,-3.69749,-0.643228
35547.3,33920.3,-0.118132,-0.853091
329935,29036.7,3.12113,2.16995
669707,621698,0.353747,-2.06787
824888,100171,2.79764,2.66624
715627,708162,0.0237875,2.56035
345625,272227,0.706699,2.78153
223295,194254,0.530975,-2.35518
2.17669e+06,1.01388e+06,-1.39398,2.87488
330239,321794,-0.120541,-1.5234
89428.8,88157.1,0.0130881,-0.432969
182671,53557.6,1.89607,2.71929
419305,51635.4,2.78319,-2.4895
74144.1,35649.8,-1.36126,-2.77197
592077,422969,0.862721,1.26872
99962.9,98173.9,0.166288,-0.225646
84688,49485.7,1.12546,0.0692695
92056.9,30693.2,-1.75899,0.193232
77021.3,24082.1,-1.82935,-1.22277
956368,463174,-1.34372,-1.29695
251059,197140,-0.709931,1.90623
685419,581798,0.571973,-1.16589
71959.7,44462.3,-1.05702,2.0218
968432,832542,-0.537516,2.79167
640218,146569,2.15333,1.2844
475757,472332,-0.111839,2.95567
176706,163842,0.382186,-2.31749
64630,58939,0.398385,-1.05884
66826.4,24815.1,1.64156,0.384442
712626,584874,-0.648516,-1.47046
740383,271791,1.65745,2.53282
137216,103906,-0.775898,-3.03852
255936,36540.1,-2.63388,-1.90442
582504,424756,0.83285,3.08652
299394,229096,0.761072,2.20985
717998,592175,0.637129,2.53084
232548,148606,1.00317,-1.85901
71088.9,68316.2,0.223985,0.677404
71413.1,58706.9,-0.626585,0.900741
498326,491274,0.144753,-0.270643
289742,130725,1.42893,0.604061
447671,438160,0.192887,2.09888
256517,201430,0.708519,-2.94465
48050.9,25055.5,1.2645,3.0684
1.10498e+06,932732,0.590704,-2.02743
268821,221662,0.624013,1.181
187370,107637,1.15017,-2.97273
154599,104092,-0.939815,-1.58864
934614,885620,0.329407,-2.72764
157739,139337,0.457408,-0.474483
335138,91018,-1.97638,-3.0927
64343.6,33144.2,1.27977,-0.119554
511716,484055,0.329204,-0.258296
369813,279340,0.783145,1.97157
70606.8,29647.8,-1.50857,-2.96268
1.19072e+06,919927,0.748969,0.598941
189041,168582,-0.480728,-2.89783
857833,633814,-0.812518,-1.73981
67548.7,63965,0.320333,-1.6316
60316.7,56052.8,0.351803,-0.318948
241259,44429.6,2.37534,-1.3038
47690.1,24447.4,1.28035,-2.36317
710981,531803,-0.793912,-1.29823
1.22555e+06,192434,2.53824,2.2828
95299.8,90462.6,0.271041,1.69556
57585.8,41621.8,-0.837724,-1.98208
75828.1,34392.2,-1.42332,0.502881
377083,322771,-0.56969,0.470605
377909,222977,-1.09907,2.18014
143005,63529.9,1.44939,-1.7621
149818,48210.7,-1.79873,-1.6682
639584,27475.2,-3.84017,-0.0715226
223973,27183.8,-2.79762,-0.345229
657352,622767,0.321188,2.72621
215597,74326.3,-1.72463,2.50528
55080.4,35176.2,-1.01355,-1.57036
1.45558e+06,338397,2.13788,0.881201
668837,241408,1.67626,-0.946012
207658,144551,-0.894454,-1.88505
405299,308903,0.756781,-0.854935
141599,113446,-0.657638,1.91393
77289.5,74210.8,0.157592,2.22384
781752,59927.6,-3.25992,-0.516345
1.57112e+06,32380.7,-4.57501,-2.54319
88729.9,25315,-1.9213,1.93973
709783,615901,-0.536118,2.05236
383926,336224,-0.52602,-1.21177
689355,312214,1.42883,-0.714373
261753,244775,0.350261,-3.05091
202029,80785.5,1.56619,-1.67622
1.06411e+06,453912,1.49543,-0.940136
289325,153185,1.24598,0.257967
69737.9,46720.4,-0.946426,0.315616
645243,563205,-0.5271,-1.48011
348562,42880.7,2.78458,-2.9247
872994,562642,1.00524,-1.47871
975453,280325,-1.91833,2.52376
264298,228229,0.508023,2.71184
302580,57564.1,-2.34262,1.01055
552166,54629.3,-3.00381,1.22622
467471,452161,0.25349,-0.530416
158918,87525,1.19962,-1.89725
67531,64786.1,-0.251027,-2.20068
700033,683158,-0.132609,-2.28841
310814,74093.5,2.11197,-1.49103
60393.9,36331.8,-1.08043,1.96081
464758,455423,0.185026,-0.896743
1.51428e+06,274041,2.39379,-2.04935
502929,393302,0.722995,-2.15475
1.17886e+06,338824,-1.91844,2.22774
413186,312829,0.779796,2.68609
94249.2,81885,-0.519623,-2.73232
73075.3,68752.4,-0.345992,0.544124
56466,54473.7,-0.193084,2.25698
1.34124e+06,425695,-1.81394,2.98586
810149,196064,-2.09648,-0.135538
182697,93558.7,-1.28331,-0.13333
117029,76985.3,0.966842,2.6968
1.3775e+06,779472,1.1684,2.17104
744604,115551,-2.54962,2.56503
805141,802342,-0.0535974,1.46259
362941,84483.6,2.13604,1.64819
159586,81192,-1.29135,-1.12407
97123,63677.9,0.978899,-3.13106
33023.1,24833.5,-0.764568,-3.00617
713699,460294,0.999894,1.77415
137882,135641,0.135984,-1.81725
80380.4,58702.5,0.826467,-2.28936
781506,641401,0.64319,-2.57061
106317,29973.9,1.9356,0.849605
180778,27759.9,-2.56051,-2.97202
618024,193748,1.82503,-1.72218
514887,128633,2.06379,2.50978
809368,119776,2.59763,-0.754961
52656.8,46587.9,0.492857,2.57456
275733,26543.2,3.0312,-3.09978
810753,664404,0.643486,2.85741
39570.3,37250.9,-0.262718,-0.1223
620284,528558,0.578717,2.54102
397459,157663,1.57547,-1.06212
121724,40960.1,-1.75117,-1.72272
790161,241393,-1.85367,3.02926
913820,230269,-2.05504,2.16342
204256,143586,-0.885924,1.78052
120860,40645.5,1.75116,-0.234876
82518.4,25189.1,1.85391,-1.69953
617104,568600,0.396773,1.64634
201211,108848,1.21881,0.365182
1.21066e+06,830392,0.922857,0.527455
311032,305853,0.0310035,2.8748
881277,759154,-0.554105,-2.74817
372640,78130.8,-2.24339,1.28967
1.18867e+06,1.11923e+06,0.34211,2.71465
1.20834e+06,342610,1.93194,-2.2514
114717,92834.8,-0.671457,-1.48707
81223.5,73074.2,-0.462661,2.99875
348544,49736.6,-2.6348,-0.741309
83539.2,48698.7,1.12668,2.92092
1.54378e+06,496281,1.79675,1.1437
1.2271e+06,182956,-2.59028,-2.34841
237883,72708.2,-1.85149,1.50093
269298,65971.5,2.08208,-0.0706536
763745,749576,0.125134,-2.04176
418242,190871,1.41646,0.924448
71147.9,69515.3,-0.0974479,3.06264
77841.8,62761,0.670112,1.26488
137445,48240.2,1.70564,-3.08444
102503,40327.7,-1.58059,3.04079
1.89914e+06,358952,-2.34957,1.78423
1.05972e+06,316561,1.878,2.88783
562306,546790,0.17393,-0.948139
65698.6,39272.7,-1.08459,-0.415605
28555.8,24006.2,-0.548325,-1.0868
396712,22620.7,-3.55667,-2.98165
644315,439709,0.924161,-1.6033
531761,141429,-1.99738,1.67058
158653,90351.4,1.14651,1.08531
1.45239e+06,1.43078e+06,0.164157,1.4752
142319,134022,0.269322,-1.88154
95354.2,28351.7,-1.87943,0.599244
699328,672229,-0.253409,1.92016
871071,783879,-0.465998,-2.20685
721160,406541,1.17083,-0.180002
88381.5,82195.3,0.374387,0.0949638
1.08126e+06,557746,1.27636,2.56702
906692,555630,-1.06071,-0.60387
518794,277778,-1.23249,0.156937
277486,70914.5,2.03995,-2.12498
457315,56550.2,-2.77923,2.43529
394187,33999.7,3.14165,1.56779
742078,620259,-0.607064,-2.75416
1.12225e+06,250949,2.17798,1.6912
205497,46155.2,-2.17327,2.45823
107280,38468.6,-1.68138,1.60074
42062.9,35049.1,-0.612288,1.61332
42862.5,34023.5,-0.692257,2.72853
312273,200519,1.00571,3.10977
388995,184959,1.37168,-1.11839
211034,182030,0.548618,-1.7257
126099,121191,0.247977,-2.78757
119070,92585.8,-0.727123,-2.52897
829555,566996,0.928551,-1.70007
307473,157678,1.28386,1.366
78677.4,75785.1,0.0974145,0.754733
36616.4,31039.7,0.56932,1.44877
700954,624304,0.476003,0.669219
278067,222492,0.687704,1.25612
542985,218212,-1.55789,1.48275
95368.8,30644.5,-1.79806,0.638736
763818,674948,-0.485288,1.65885
124688,37579.2,1.86329,-2.44925
170951,25111.8,2.60519,-0.359215
1.27217e+06,529390,-1.52221,-1.75767
60045.7,46320.4,-0.74454,2.83557
257354,45390.3,2.41907,-0.0170797
1.53469e+06,867143,-1.16798,2.07868
847531,763560,0.395625,-0.963893
136737,85209.2,1.04378,-1.8847
1.01559e+06,39685,3.93497,0.832421
583659,437421,0.791548,-2.90578
632288,179006,-1.93315,0.53888
694245,79187.6,2.86071,-1.0947
151500,26102.7,2.4431,1.75742
912758,758359,0.616824,-2.1805
41742.4,30517.1,-0.813614,-1.59951
530492,511012,-0.253154,-1.0258
1.12217e+06,83142.5,3.29417,0.119467
35660,31580.7,-0.440294,1.45116
718627,689282,0.248737,-1.27932
1.09625e+06,869402,-0.656956,1.35613
314328,143063,-1.41941,2.09819
71436,44797.5,-1.03933,0.642832
137313,37972.7,-1.95773,-2.58868
958586,774492,0.661204,-0.391387
93426.5,70787.2,0.76361,-1.53621
719076,398330,1.19557,2.24129
257585,183316,0.864133,-1.14815
372809,97021.3,-2.02015,0.467931
61310.3,52411.7,-0.570172,0.780653
244833,42640.9,-2.4327,-0.164121
514992,426484,0.625103,-3.03773
193099,99265.3,-1.28452,-2.72641
84698.5,78746.2,0.298237,1.47857
424145,23321.2,3.59299,-3.0494
720644,441416,-1.0703,0.78963
356750,230229,0.996747,-0.823379
349620,25954.7,-3.2922,-0.737083
1.50155e+06,576917,1.6096,0.0304621
182734,146634,0.68241,2.76285
1.2589e+06,576987,1.414,1.82891
77494.8,57057.6,0.816468,1.45792
33922.2,28205.2,-0.591558,-2.05112
663511,481686,-0.836247,1.68828
1.08213e+06,138672,2.74327,-0.0879247
1.05318e+06,106592,-2.98103,2.31612
1.36765e+06,46378.5,-4.07684,-0.565081
743236,720473,-0.221758,0.0412553
89022.8,82058.9,0.363915,-0.397216
226122,48954.2,2.20978,-0.424557
400002,394916,0.140905,2.83308
201656,147015,-0.822745,1.46057
440210,92925.6,-2.23601,-1.92565
85815,83467.5,0.0847097,1.12067
87610.7,82779.4,-0.310259,0.257268
47213,32043,0.928428,-0.110541
61861.1,24867.7,-1.55201,-1.6847
1.42579e+06,946041,-0.936248,-1.50131
511930,404514,-0.69421,1.76183
107911,58952.2,-1.21016,-0.62356
160858,31950.9,2.2984,-1.09453
318810,28166.6,-3.11743,-1.47643
1.04578e+06,1.00136e+06,0.113526,2.31388
157449,95221.1,-1.08344,-0.439874
71724,23682.3,-1.77118,0.0551395
142748,23005.1,-2.5118,1.83399
393157,355025,-0.442513,1.42853
247866,142723,-1.13694,-1.34923
141155,75013.9,-1.23805,1.00746
136401,54860.9,-1.55606,-0.658239
241028,27481.8,-2.86096,-1.52758
114487,27287,-2.11119,0.259016
860474,396347,-1.40878,0.939289
280970,251001,-0.36998,0.808889
296444,132044,-1.44663,-0.776665
89012.9,80842.4,-0.417692,-2.29956
182031,66444.2,1.66341,1.80835
47046.2,46367.1,-0.0354556,1.39292
804235,590662,0.821727,1.54488
62844,56358.8,-0.453443,-2.85753
68675,55538.7,0.660368,2.22662
350410,328441,-0.358206,2.85299
828273,319570,1.60406,0.903604
205734,195876,-0.288903,-1.2306
168355,35363,2.2407,1.43731
1.13926e+06,464199,-1.54592,-0.452485
450256,337033,0.777588,3.13451
264567,151903,-1.15257,0.809767
927659,857580,0.376618,-3.12277
185017,173338,-0.20877,0.383307
496976,466962,-0.348429,0.487158
146979,143487,0.187021,-1.46617
417424,114306,-1.96796,0.938684
480251,269206,-1.17402,-2.89632
150355,138131,0.366913,-1.54811
318407,110941,1.71458,0.797752
79316.9,73860.1,-0.373529,2.89368
40224.3,34744.2,-0.503056,0.196859
54067.1,30495.6,-1.15491,-1.80186
960403,944340,0.138736,0.132425
44439.8,35251.4,-0.667976,-0.345438
1.10865e+06,915539,-0.619885,1.9337
183515,23389.9,2.74875,-1.86737
588459,446442,-0.771195,0.97843
386245,271677,-0.885762,-1.42288
609343,123276,-2.28013,-2.71277
670073,74210.4,-2.89036,0.945732
695542,677966,0.0208605,0.420564
187987,182480,-0.203391,1.81314
213589,109637,-1.27727,0.174219
250537,26232.2,-2.94649,0.147843
786439,442712,-1.16764,-2.4549
211771,183249,-0.542841,3.1161
762664,734099,0.274915,-1.46624
348149,163612,1.38631,-0.725001
59036.1,45497.6,-0.74799,-1.1199
641206,28742.5,-3.79755,-0.877831
1.97325e+06,625706,-1.81533,1.81685
783912,110493,-2.64723,1.3316
638536,349710,-1.20824,-2.49693
320141,259316,0.665653,-1.19748
141634,35700.9,2.05419,3.06925
34097.6,27634,0.627156,2.1676
755971,412904,-1.20855,-2.94375
224684,135457,1.08994,-1.2429
88007.1,73815.5,0.608733,1.38471
723907,648721,-0.45963,-0.959417
497181,494949,0.0599533,1.30864
621215,204064,1.77602,-0.892422
271459,156759,1.1298,0.8082
64914.3,41372.5,1.01108,1.56396
1.585e+06,628342,1.57569,3.06416
224155,218004,-0.188701,-1.27661
110640,99723.6,-0.421733,1.00704
403900,23816.9,3.52292,3.04536
2.18571e+06,526905,-2.10072,0.122373
158589,81672.5,1.27971,-0.60655
698653,521078,-0.800429,2.32881
719632,304167,-1.50431,-1.28873
530027,152947,-1.91297,-0.412552
184774,141756,0.757483,1.74927
37042.1,36589.2,-0.0299839,2.1181
110364,23283.4,-2.23745,-1.59981
996440,951499,0.222663,0.0144178
45764.1,30147.3,0.967206,0.201403
470240,189977,-1.55183,2.60041
419994,180501,1.48669,-0.0119342
106239,76354.3,0.835581,0.463563
165206,71507.9,1.47479,1.86319
58302.7,49259.7,0.588697,1.79659
225947,40499,2.40356,-0.326779
2.5788e+06,501449,-2.32108,-0.222398
972900,317630,-1.7842,1.71109
285006,272768,0.213825,0.547885
430495,249770,-1.13571,1.9066
228538,174637,0.758501,0.0844944
430994,108130,2.05854,-1.23934
164600,102706,-1.0488,2.77629
911970,893280,0.108591,1.89771
151343,146850,0.186198,0.974191
1.34316e+06,27108.3,4.59597,0.976652
1.32628e+06,938813,-0.873928,1.52195
465533,56835.1,-2.79189,-1.05549
204707,37159.8,2.38979,-1.18832
987647,626973,-1.01642,0.511359
239124,151421,1.02811,-1.65483
48394.8,40178.6,-0.62551,-0.617612
76868,33301.1,-1.4684,1.16483
1.1362e+06,984077,-0.512452,2.40617
494536,303483,1.06237,2.71406
389961,128075,1.7778,2.44573
471802,109766,-2.1351,-0.961307
69073.9,66058.3,0.271926,2.82301
641243,633080,0.148253,1.64738
331351,105252,-1.81106,-1.79556
94556.6,70470.4,0.794827,2.2492
301898,54755.9,-2.39109,1.58314
162827,25721.9,2.53044,-0.0105304
160527,24026.4,-2.58597,2.9721
327099,312658,-0.273002,0.268715
789437,304932,-1.60222,2.29508
182308,24279.1,-2.7042,2.75625
506369,290614,-1.14599,-2.52241
297193,276663,0.324151,2.1384
248124,150321,1.08324,-1.75881
57122.9,56071.1,0.00105913,2.88401
299878,37449.6,2.76919,-0.54845
899025,27857.8,4.16706,-0.551042
630689,626809,0.0265197,-2.89573
524272,425909,0.616189,0.693247
329868,237601,0.853397,-0.057833
484537,421686,-0.536874,1.09097
128667,101946,-0.66721,-1.20197
72428.5,50518.8,0.894474,0.754118
36895.4,34246.3,0.378898,-0.124835
2.34346e+06,870041,-1.64747,0.672419
635483,615362,-0.242423,2.59948
434144,34234.7,3.23168,-1.25881
1.85455e+06,561047,1.86395,2.24851
107277,79445.2,0.781442,1.79259
24860.8,24618.3,-0.0284197,1.62645
927724,719316,0.742997,0.313524
350905,322265,0.402124,3.07323
651348,134866,-2.25658,0.853245
50604.3,49958.1,-0.124192,1.38551
34038.6,33666.3,0.120037,2.34656
313130,283111,-0.349263,1.96168
449428,217908,-1.35087,-1.55781
117886,111806,0.303766,2.4136
35057.5,27314,0.72154,1.30186
24934.3,24414.6,-0.163188,2.96863
371490,356243,0.238813,-0.0732619
316283,289732,-0.422652,-1.56403
1.9372e+06,827320,-1.49416,0.259462
549385,519153,0.287343,2.86197
510916,115620,2.16585,0.774115
115335,55952.7,1.34536,2.67037
27953,26699.2,0.263639,-1.76257
292305,243135,-0.610306,-2.86758
397080,207970,1.25758,-3.06892
270582,120638,-1.44436,1.58594
115890,33545.4,-1.9089,-2.71469
541763,537323,-0.0679013,1.51254
209073,161400,0.744847,-1.82769
1.41771e+06,477928,1.75036,-2.90661
538337,316444,1.12319,0.584504
26343.2,24835,0.344954,0.0882259
860135,836425,-0.175156,2.73393
389557,329478,0.571468,-2.38258
301633,278542,-0.36946,-1.09628
175802,146837,-0.602362,-0.323943
138493,125923,0.386588,-1.12321
201045,90396.4,1.43565,-2.12304
108066,57664.8,1.23748,-1.45572
67152.6,37209.9,-1.18658,-1.71432
468513,328591,-0.884254,2.85134
689591,307420,-1.44574,-2.84576
482282,222482,1.40704,1.02765
187104,175369,-0.327341,-2.3692
89741.6,76979.5,0.562445,1.22524
61123.3,39553.3,0.999795,0.490404
260397,26129.4,-2.98935,-2.47499
59208.8,26063.1,-1.45219,2.17453
817855,746914,-0.402306,0.930303
58626,48220.2,0.610738,-2.5838
958447,603416,1.03686,0.763274
449033,414757,0.397745,2.54619
69345.6,62637.6,-0.436013,0.969521
80926.8,37524.9,-1.39587,2.53349
81015,24716,-1.85335,-1.04778
530990,342479,0.977437,-0.431241
389612,193954,-1.32109,-0.411951
167645,112466,0.948638,1.35002
201780,88122,1.46703,0.228706
924594,433305,1.38593,-0.507909
78008.1,56676.7,0.834814,2.67982
126040,44019.2,1.71217,-2.49921
36152,35456.8,0.172507,1.96236
45302.6,34739,0.747774,1.68628
549725,543823,-0.051139,-0.982833
411379,387657,-0.315314,0.345815
474088,311471,0.97678,-0.153978
688502,252428,-1.65439,-0.744877
127329,45429.6,-1.6871,-1.43397
330885,37679,-2.86196,1.57282
761640,693037,-0.439621,0.0890908
151465,68079,-1.43586,-1.78225
1.47688e+06,38177.5,4.34842,-1.56552
1.06832e+06,415841,-1.59471,2.03489
394686,305141,-0.739306,0.230393
36818.5,28987.1,-0.719458,1.79841
37277.2,24028.4,0.99136,-2.11176
1.01557e+06,829056,0.658628,2.1919
788209,118666,2.5802,-1.03298
181751,75770.9,-1.51566,0.0278634
1.11549e+06,1.08279e+06,-0.241838,-2.45583
121174,116899,-0.140609,1.98086
334719,34187.2,2.97171,1.93934
2.10647e+06,1.63854e+06,0.737752,-0.708618
653099,584282,0.401505,2.04336
76011.1,63173.2,-0.617454,1.13724
648431,569074,0.518549,2.85538
113428,85775.7,0.770385,0.868214
706624,410994,1.13206,2.13971
527259,178991,-1.74158,0.488133
161212,47538.9,-1.88913,-2.97895
456271,395814,-0.53947,2.62676
356089,231100,-0.984897,1.02358
121322,98361.1,0.628415,-1.64983
119374,45031.1,-1.62944,0.864957
332668,31408.2,-3.0506,0.570088
813145,804689,0.0756072,2.68687
263300,194217,-0.818437,-0.570765
826529,359186,1.47448,-2.6867
823507,351656,-1.49382,2.8744
558363,546790,0.044562,-1.58187
248429,127183,-1.28844,2.32324
480555,50343.5,-2.94621,1.47214
255591,31235.2,-2.79111,-3.01722
1.3575e+06,967043,0.86909,0.646068
277893,87311.1,-1.81694,-1.98452
46823.4,32234.5,-0.911391,-2.82904
247676,23760.3,-3.03485,2.71903
1.34411e+06,1.23194e+06,0.419205,-0.954628
289981,289547,-0.0175986,2.18139
24585.7,24098.9,0.0781849,-1.70427
516889,280336,1.21901,-1.9875
337587,276362,-0.651393,-2.91337
50273.8,46507.3,-0.392433,0.330716
70501.7,35255.9,-1.30946,1.78289
1.062e+06,774362,0.836234,-1.85026
289913,282072,0.0899163,-0.00223548
184708,180914,-0.188,2.46039
262616,45429.4,2.43901,1.81055
55058.8,42580.4,0.746212,2.11286
131239,37089.4,-1.93091,2.30725
30406.1,26991,0.439578,1.06383
1.14929e+06,1.04941e+06,0.429226,-2.42495
388151,367096,0.0842426,-0.613954
215466,198468,0.40153,1.8525
59103.3,34845.2,-1.10348,2.38056
31822.6,31643.2,8.77875e-05,0.102325
31915.2,26324.5,-0.629548,1.37173
466514,327947,0.883177,-1.4208
450116,280415,1.04881,1.29313
668179,555417,0.624794,-0.243675
231646,50520.3,-2.20334,2.18927
743118,677603,-0.28857,-1.44278
214782,84608.9,-1.5807,1.14051
831410,720730,0.543497,0.249507
121047,62251.2,-1.27595,1.30904
134730,41575.4,-1.8422,-0.867577
176752,38876.6,-2.19069,2.21844
311018,30323.5,3.01831,-0.957665
45757.2,28235.4,1.04489,-0.650583
161342,28141.3,2.43129,-0.475244
1.04267e+06,1.01309e+06,0.14056,-0.910967
619853,389626,-1.0375,2.37015
139750,136652,0.204087,-0.0968337
96717.4,31610.8,-1.781,2.25969
987942,662497,-0.954239,-0.0732066
857862,506434,-1.11465,-2.76267
67894.3,39664.2,1.12195,2.7832
458681,443721,0.115391,2.61967
769596,110262,2.63085,-0.633562
110974,74955.6,0.930827,-3.04013
1.0551e+06,680394,-1.00277,1.52097
43054.7,38968.1,0.435182,-2.13362
844978,726012,-0.560918,-0.906429
370403,34858.9,3.05391,-0.8142
34071.4,32326.2,0.169765,2.30373
527045,425418,-0.673841,0.2846
447580,182113,-1.54252,-1.75938
290672,100693,-1.7207,1.62916
178015,64138.1,-1.67705,-2.40838
1.30905e+06,52000.9,-3.91849,2.35154
262926,22884.4,-3.13244,0.334798
555438,489624,-0.435591,0.138328
269169,147273,1.20831,2.8668
129960,116119,0.446507,-1.18758
48841.3,47499.8,-0.0428603,-0.575281
534933,516194,-0.208439,0.903941
